epoch,accuracy,loss,val_accuracy,val_loss
0,0.6294602751731873,0.6460099220275879,0.7939339876174927,0.5560928583145142
1,0.7765387892723083,0.5186904668807983,0.7966101765632629,0.47213268280029297
2,0.8072034120559692,0.45191439986228943,0.8126672506332397,0.4197365343570709
3,0.8322926163673401,0.40840938687324524,0.821587860584259,0.3822158873081207
4,0.8457850217819214,0.37410858273506165,0.819803774356842,0.35610976815223694
5,0.8548171520233154,0.34939971566200256,0.871543288230896,0.34495484828948975
6,0.8679749965667725,0.32310232520103455,0.8706511855125427,0.31480488181114197
7,0.8748884797096252,0.3078170716762543,0.8661909103393555,0.3006801903247833
8,0.8791257739067078,0.2958758771419525,0.884032130241394,0.2965255379676819
9,0.8888269662857056,0.2804303765296936,0.8786797523498535,0.27868619561195374
10,0.8923951983451843,0.27254194021224976,0.8876003623008728,0.26826930046081543
11,0.8946253061294556,0.2660978138446808,0.8893844485282898,0.2620282471179962
12,0.8979705572128296,0.2586706280708313,0.8929527401924133,0.25606513023376465
13,0.9047725200653076,0.25482749938964844,0.8938447833061218,0.2493218034505844
14,0.9035459160804749,0.24558809399604797,0.9000892043113708,0.24254225194454193
15,0.9056645631790161,0.24241451919078827,0.8965209722518921,0.23777203261852264
16,0.9070026874542236,0.23766158521175385,0.8991971611976624,0.23361137509346008
17,0.9075602293014526,0.23414981365203857,0.8991971611976624,0.22905845940113068
18,0.9082292318344116,0.23138101398944855,0.9027653932571411,0.22443149983882904
19,0.9139161705970764,0.225547194480896,0.9036574363708496,0.22270046174526215
20,0.9155887365341187,0.21918919682502747,0.9072256684303284,0.2225601077079773
21,0.9130240678787231,0.21982398629188538,0.9072256684303284,0.2190765142440796
22,0.9160348176956177,0.2158093899488449,0.9081177711486816,0.21575827896595
23,0.9164808392524719,0.21435824036598206,0.9090098142623901,0.21150808036327362
24,0.9167038202285767,0.2143009752035141,0.9081177711486816,0.20706763863563538
25,0.9151427149772644,0.20967723429203033,0.9116860032081604,0.2069161981344223
26,0.9188224673271179,0.20578666031360626,0.9116860032081604,0.20243977010250092
27,0.9162577986717224,0.20526660978794098,0.9134700894355774,0.20609034597873688
28,0.9217216968536377,0.20264245569705963,0.9116860032081604,0.19853714108467102
29,0.9213871359825134,0.20083574950695038,0.9179304242134094,0.19378261268138885
30,0.9208295941352844,0.19682645797729492,0.9152542352676392,0.1920768767595291
31,0.9201605916023254,0.1981813907623291,0.9188224673271179,0.19006823003292084
32,0.9231712818145752,0.1977468878030777,0.9188224673271179,0.18811069428920746
33,0.9213871359825134,0.1978672593832016,0.9197145700454712,0.1888100504875183
34,0.9257359504699707,0.19228607416152954,0.9188224673271179,0.18675540387630463
35,0.9248439073562622,0.19225184619426727,0.9214986562728882,0.18403169512748718
36,0.9270740151405334,0.19000542163848877,0.9179304242134094,0.19348464906215668
37,0.924397885799408,0.19135698676109314,0.9250668883323669,0.18032199144363403
38,0.9260704517364502,0.1867556869983673,0.9206066131591797,0.1792692393064499
39,0.926181972026825,0.1863517165184021,0.9152542352676392,0.19421276450157166
