epoch,accuracy,loss,val_accuracy,val_loss
0,0.5497323870658875,0.6807543039321899,0.6360392570495605,0.6495414972305298
1,0.5895406007766724,0.6507750153541565,0.6592328548431396,0.6268059611320496
2,0.6029214859008789,0.6417235136032104,0.6092774271965027,0.618624210357666
3,0.6123996376991272,0.6392202377319336,0.6583407521247864,0.6221405267715454
4,0.6300178170204163,0.6265645027160645,0.7172167897224426,0.6020275354385376
5,0.6223238110542297,0.6289634108543396,0.7207850217819214,0.5977782011032104
6,0.6489741206169128,0.6121972799301147,0.6958073377609253,0.5950892567634583
7,0.6450713872909546,0.6162804961204529,0.6012488603591919,0.590124785900116
8,0.6517618298530579,0.6143887042999268,0.7118644118309021,0.5728294849395752
9,0.6584522724151611,0.6064269542694092,0.7305976748466492,0.5789772868156433
10,0.6662577986717224,0.5966732501983643,0.7216770648956299,0.5508599281311035
11,0.6522078514099121,0.6089271306991577,0.6681534051895142,0.5662193894386292
12,0.677297055721283,0.5936295390129089,0.7323818206787109,0.5266022682189941
13,0.6833184361457825,0.5871689319610596,0.7297056317329407,0.5369948148727417
14,0.686329185962677,0.5791348218917847,0.7537912726402283,0.5381383895874023
15,0.7060660123825073,0.5667808055877686,0.7582515478134155,0.5176621079444885
16,0.6945807337760925,0.5755175948143005,0.7689563035964966,0.531116783618927
17,0.694915235042572,0.575741171836853,0.7591436505317688,0.5064553618431091
18,0.7150981426239014,0.5616506934165955,0.7787689566612244,0.49048560857772827
19,0.7082961797714233,0.5617988705635071,0.7368420958518982,0.5141487121582031
20,0.7115299105644226,0.5560981035232544,0.7930419445037842,0.48490655422210693
21,0.7075155973434448,0.5602166652679443,0.7493309378623962,0.5091449618339539
22,0.7162132263183594,0.5477063655853271,0.7769848108291626,0.4771859645843506
23,0.7194468975067139,0.5428737998008728,0.744870662689209,0.5084934830665588
24,0.7278099656105042,0.5348308682441711,0.8073148727416992,0.4775727689266205
25,0.7348349690437317,0.5301632881164551,0.7698483467102051,0.48357364535331726
26,0.7078501582145691,0.552035927772522,0.7350580096244812,0.5156576633453369
27,0.7316012382507324,0.531627357006073,0.7760927677154541,0.4670531451702118
28,0.7316012382507324,0.5295050144195557,0.7787689566612244,0.4595388174057007
29,0.7259143590927124,0.5360136032104492,0.757359504699707,0.4790935814380646
30,0.7174397706985474,0.549730122089386,0.7850133776664734,0.48765870928764343
31,0.7302631735801697,0.5312716960906982,0.8206958174705505,0.45214545726776123
32,0.7405218482017517,0.5246663093566895,0.819803774356842,0.47175660729408264
33,0.7159901857376099,0.5530652403831482,0.7850133776664734,0.4733729362487793
34,0.7255798578262329,0.5405404567718506,0.7332738637924194,0.516731858253479
35,0.7297056317329407,0.5333027243614197,0.7805531024932861,0.4826570451259613
36,0.7269179224967957,0.5364133715629578,0.7734165787696838,0.4669622778892517
37,0.7440900802612305,0.5167867541313171,0.7671721577644348,0.47377121448516846
38,0.7425289750099182,0.5174167156219482,0.7859054207801819,0.47611624002456665
39,0.7408563494682312,0.5180212259292603,0.7537912726402283,0.48522987961769104
