epoch,accuracy,loss,val_accuracy,val_loss
0,0.5493749976158142,0.9190742373466492,0.5149999856948853,0.6667495965957642
1,0.6018750071525574,0.6570282578468323,0.6299999952316284,0.6325733065605164
2,0.5956249833106995,0.651644229888916,0.6449999809265137,0.6336122751235962
3,0.5993750095367432,0.6376696825027466,0.5649999976158142,0.6649030447006226
4,0.5831249952316284,0.6462819576263428,0.6650000214576721,0.6403195858001709
5,0.6299999952316284,0.6292218565940857,0.6800000071525574,0.622113823890686
6,0.6381250023841858,0.6273127794265747,0.574999988079071,0.6383516192436218
7,0.6343749761581421,0.612931489944458,0.6899999976158142,0.6099852919578552
8,0.6306250095367432,0.6293438673019409,0.6399999856948853,0.6177883148193359
9,0.6175000071525574,0.6197502017021179,0.675000011920929,0.622516393661499
10,0.637499988079071,0.5962035059928894,0.6800000071525574,0.6014697551727295
11,0.6756250262260437,0.5978443622589111,0.6800000071525574,0.6047066450119019
12,0.6868749856948853,0.5896677374839783,0.6949999928474426,0.5954028367996216
13,0.6862499713897705,0.5876595973968506,0.7099999785423279,0.5716359615325928
14,0.6487500071525574,0.5912849307060242,0.6949999928474426,0.5854375958442688
15,0.6743749976158142,0.5778848528862,0.6800000071525574,0.591234564781189
16,0.6449999809265137,0.5875778794288635,0.6949999928474426,0.5784149765968323
17,0.6768749952316284,0.5771864056587219,0.6899999976158142,0.5692147016525269
18,0.6787499785423279,0.5707861185073853,0.699999988079071,0.5637728571891785
19,0.65625,0.5729631781578064,0.6850000023841858,0.5900220274925232
20,0.6681249737739563,0.5668285489082336,0.7149999737739563,0.5707895159721375
21,0.6893749833106995,0.5525611639022827,0.7149999737739563,0.5661290287971497
22,0.6812499761581421,0.5682297945022583,0.6949999928474426,0.5561147928237915
23,0.6706249713897705,0.5670312643051147,0.7149999737739563,0.5927131175994873
24,0.6812499761581421,0.5590600371360779,0.675000011920929,0.5878419280052185
25,0.7162500023841858,0.5392621159553528,0.6899999976158142,0.5610603094100952
26,0.7049999833106995,0.5397139191627502,0.6949999928474426,0.5705452561378479
27,0.6937500238418579,0.5506536960601807,0.7099999785423279,0.5561954975128174
28,0.6850000023841858,0.5392717123031616,0.7149999737739563,0.5395606756210327
29,0.6956250071525574,0.541006863117218,0.7149999737739563,0.5451421141624451
30,0.7081249952316284,0.5420050024986267,0.7250000238418579,0.5420189499855042
31,0.7093750238418579,0.5466630458831787,0.7099999785423279,0.5411163568496704
32,0.6937500238418579,0.5459690093994141,0.7099999785423279,0.5681604146957397
33,0.703125,0.5374692678451538,0.7099999785423279,0.5542123317718506
34,0.6887500286102295,0.5471096634864807,0.7300000190734863,0.5842727422714233
35,0.6993749737739563,0.5461781620979309,0.7250000238418579,0.5538651943206787
36,0.7087500095367432,0.5243034958839417,0.7300000190734863,0.5545195937156677
37,0.715624988079071,0.5149291753768921,0.7049999833106995,0.5498528480529785
38,0.7068750262260437,0.540975034236908,0.7049999833106995,0.5588716864585876
39,0.7006250023841858,0.5300838947296143,0.7350000143051147,0.5864019393920898
