epoch,accuracy,loss,val_accuracy,val_loss
0,0.5118749737739563,0.7484285235404968,0.6200000047683716,0.6681035757064819
1,0.5387499928474426,0.7047151327133179,0.6200000047683716,0.6588490009307861
2,0.5950000286102295,0.6697534918785095,0.574999988079071,0.6551787853240967
3,0.5799999833106995,0.6715980768203735,0.6349999904632568,0.6470428705215454
4,0.6087499856948853,0.6558282971382141,0.6349999904632568,0.6440859436988831
5,0.6456249952316284,0.6463378667831421,0.574999988079071,0.6472728848457336
6,0.6493750214576721,0.6390373706817627,0.6549999713897705,0.6371999979019165
7,0.6449999809265137,0.6391229033470154,0.6549999713897705,0.6352965831756592
8,0.6568750143051147,0.6327953934669495,0.6399999856948853,0.6337618827819824
9,0.6725000143051147,0.6258914470672607,0.6499999761581421,0.6296546459197998
10,0.6524999737739563,0.6288060545921326,0.6499999761581421,0.6273148059844971
11,0.6762499809265137,0.6255044341087341,0.6549999713897705,0.625602662563324
12,0.6781250238418579,0.6170470118522644,0.6700000166893005,0.6263561844825745
13,0.6756250262260437,0.618694007396698,0.6549999713897705,0.6209591031074524
14,0.6956250071525574,0.6146026849746704,0.675000011920929,0.619627058506012
15,0.6974999904632568,0.6064516305923462,0.6800000071525574,0.6167426109313965
16,0.6987500190734863,0.6081698536872864,0.6650000214576721,0.6150599122047424
17,0.6974999904632568,0.6062749028205872,0.6899999976158142,0.6136006712913513
18,0.7049999833106995,0.6014039516448975,0.6800000071525574,0.6132218241691589
19,0.7012500166893005,0.6042109131813049,0.6850000023841858,0.6122505068778992
20,0.7018749713897705,0.5958784222602844,0.6850000023841858,0.6098257899284363
21,0.7293750047683716,0.5950652956962585,0.675000011920929,0.6054592728614807
22,0.7112500071525574,0.5894616842269897,0.6850000023841858,0.6038682460784912
23,0.71875,0.5913287997245789,0.699999988079071,0.6027857065200806
24,0.7099999785423279,0.5897508859634399,0.6850000023841858,0.6003504395484924
25,0.7275000214576721,0.5869826674461365,0.699999988079071,0.5965535640716553
26,0.715624988079071,0.5891811847686768,0.699999988079071,0.5953933000564575
27,0.731249988079071,0.5826299786567688,0.7099999785423279,0.5944296717643738
28,0.7381250262260437,0.57944256067276,0.7099999785423279,0.5926094651222229
29,0.7237499952316284,0.5748577117919922,0.7099999785423279,0.5898286700248718
30,0.734375,0.5723205208778381,0.7099999785423279,0.5877891778945923
31,0.746874988079071,0.5733957290649414,0.7200000286102295,0.5879120826721191
32,0.7318750023841858,0.572105884552002,0.7149999737739563,0.5860724449157715
33,0.7406250238418579,0.5640404224395752,0.7250000238418579,0.5906322002410889
34,0.7387499809265137,0.5647743344306946,0.7149999737739563,0.5807178020477295
35,0.7300000190734863,0.5729485750198364,0.7300000190734863,0.5840528607368469
36,0.7506250143051147,0.5608686208724976,0.7149999737739563,0.578529953956604
37,0.7631250023841858,0.5589771866798401,0.7250000238418579,0.580658495426178
38,0.7418749928474426,0.5607402324676514,0.7250000238418579,0.5805747509002686
39,0.7549999952316284,0.5554951429367065,0.7450000047683716,0.5733538269996643
