epoch,accuracy,loss,val_accuracy,val_loss
0,0.9456599354743958,0.2654223144054413,0.6278571486473083,1.3039641380310059
1,0.9225921630859375,0.37340793013572693,0.5,1.7717684507369995
2,0.8938168883323669,0.4067927300930023,0.6135714054107666,1.0261520147323608
3,0.8853745460510254,0.417003333568573,0.6242856979370117,0.637067437171936
4,0.8753864169120789,0.3180171847343445,0.6292856931686401,0.9372785091400146
5,0.8895362615585327,0.3176872134208679,0.6285714507102966,0.961803138256073
6,0.8853745460510254,0.3313910663127899,0.625,0.762914776802063
7,0.8783590793609619,0.3449482321739197,0.6271428465843201,0.8109063506126404
8,0.8846611380577087,0.33411097526550293,0.6257143020629883,1.0503746271133423
9,0.8944114446640015,0.33746084570884705,0.6264285445213318,0.6522200107574463
10,0.8883472084999084,0.3329906165599823,0.6271428465843201,0.6522141695022583
11,0.885850191116333,0.323105126619339,0.6257143020629883,0.7850742936134338
12,0.8852556347846985,0.3299678564071655,0.6292856931686401,0.6580736041069031
13,0.89678955078125,0.31425899267196655,0.6257143020629883,0.6810327172279358
14,0.8994054794311523,0.29363808035850525,0.6242856979370117,0.6790928840637207
15,0.9005945324897766,0.29149603843688965,0.6271428465843201,0.6833620667457581
16,0.9052318930625916,0.2862437069416046,0.5121428370475769,1.744462490081787
17,0.9191438555717468,0.3347332179546356,0.631428599357605,0.6904909014701843
18,0.8977407813072205,0.27214956283569336,0.6264285445213318,1.1013877391815186
19,0.9114149808883667,0.2795121967792511,0.5021428465843201,1.5609041452407837
20,0.9195005893707275,0.32370030879974365,0.6321428418159485,0.718670666217804
21,0.9023781418800354,0.28286781907081604,0.6321428418159485,0.6887595653533936
22,0.9049940705299377,0.2772815227508545,0.6278571486473083,0.7035592198371887
23,0.9121283888816833,0.27123725414276123,0.6307142972946167,0.7943332195281982
24,0.9108204245567322,0.2489302158355713,0.631428599357605,1.0605875253677368
25,0.9183115363121033,0.24374067783355713,0.6307142972946167,0.8752411603927612
26,0.9099881052970886,0.270784854888916,0.6292856931686401,0.7141506671905518
27,0.9133175015449524,0.26595401763916016,0.6328571438789368,0.6917092800140381
28,0.9147443771362305,0.23264291882514954,0.6321428418159485,0.9319320917129517
29,0.9174792170524597,0.26098689436912537,0.631428599357605,0.690554141998291
30,0.9185493588447571,0.23736277222633362,0.6357142925262451,0.9160336852073669
31,0.9137930870056152,0.2436680793762207,0.5607143044471741,1.9116861820220947
32,0.9240190386772156,0.3001318871974945,0.6435714364051819,0.927959144115448
33,0.9152199625968933,0.24140207469463348,0.6364285945892334,0.9534319043159485
34,0.9225921630859375,0.22191789746284485,0.6342856884002686,0.9370757341384888
35,0.921640932559967,0.23362064361572266,0.6307142972946167,1.2908706665039062
36,0.9243757724761963,0.23058700561523438,0.6392857432365417,0.855421781539917
37,0.9258025884628296,0.2364622950553894,0.631428599357605,0.9637165069580078
38,0.9243757724761963,0.2198561131954193,0.6399999856948853,0.8651561737060547
39,0.9246135354042053,0.21437716484069824,0.6392857432365417,0.9634715914726257
