epoch,accuracy,loss,val_accuracy,val_loss
0,0.909512460231781,0.35988861322402954,0.5,2.7034082412719727
1,0.6882283091545105,0.7087501287460327,0.5,0.7193419933319092
2,0.49940547347068787,0.6349511742591858,0.5,1.2381947040557861
3,0.44399523735046387,0.732649028301239,0.5,0.6981716156005859
4,0.44209274649620056,0.7028802037239075,0.5,0.6972846388816833
5,0.4425683617591858,0.7019605040550232,0.5,0.6967131495475769
6,0.4442330598831177,0.7012873291969299,0.5,0.6963487863540649
7,0.4482758641242981,0.7008960843086243,0.5,0.6960849761962891
8,0.4463733732700348,0.7006686925888062,0.5,0.6959089040756226
9,0.44684898853302,0.7005073428153992,0.5,0.6986461281776428
10,0.44684898853302,0.7004353404045105,0.5,0.6956377029418945
11,0.4458977282047272,0.7002072334289551,0.5,0.695557177066803
12,0.4447086751461029,0.7002125978469849,0.5,0.6955152750015259
13,0.44565993547439575,0.6999934315681458,0.5,0.6954599022865295
14,0.4480380415916443,0.6999812722206116,0.5,0.6954326629638672
15,0.44708681106567383,0.699907124042511,0.5,0.6954135298728943
16,0.45136740803718567,0.6999346017837524,0.5,0.6953908205032349
17,0.4501783549785614,0.6999407410621643,0.5,0.6953820586204529
18,0.4482758641242981,0.699979841709137,0.5,0.6953669786453247
19,0.4482758641242981,0.699882447719574,0.5,0.6953476667404175
20,0.44732460379600525,0.6998812556266785,0.5,0.6953471302986145
21,0.4466111660003662,0.6998008489608765,0.5,0.6953468322753906
22,0.44922712445259094,0.6998308300971985,0.5,0.6953495740890503
23,0.4487514793872833,0.6998822093009949,0.5,0.6953345537185669
24,0.4466111660003662,0.6998547911643982,0.5,0.695343554019928
25,0.4444708824157715,0.6999050974845886,0.5,0.6953364610671997
26,0.44756242632865906,0.6999528408050537,0.5,0.6953344345092773
27,0.44565993547439575,0.6998322010040283,0.5,0.6953190565109253
28,0.4485136866569519,0.6997913718223572,0.5,0.6953325271606445
29,0.44732460379600525,0.699864387512207,0.5,0.6953296065330505
30,0.4449464976787567,0.699813187122345,0.5,0.6953253746032715
31,0.4485136866569519,0.6998196840286255,0.5,0.6953248977661133
32,0.4447086751461029,0.6998010277748108,0.5,0.6953402161598206
33,0.44684898853302,0.6999050378799438,0.5,0.6953377723693848
34,0.44756242632865906,0.6998469233512878,0.5,0.6953179240226746
35,0.4463733732700348,0.6998192667961121,0.5,0.6953320503234863
36,0.4458977282047272,0.6998330950737,0.5,0.6953325271606445
37,0.4466111660003662,0.6998714804649353,0.5,0.6953253149986267
38,0.44898930191993713,0.6997866630554199,0.5,0.6953334212303162
39,0.44708681106567383,0.6999012231826782,0.5,0.6953291296958923
