epoch,accuracy,loss,val_accuracy,val_loss
0,0.576877236366272,0.6798999309539795,0.0,0.7893524169921875
1,0.48927295207977295,0.6967039704322815,0.0,0.7519415020942688
2,0.46007150411605835,0.69636070728302,0.0,0.7141961455345154
3,0.49165672063827515,0.688618004322052,0.0,0.8527432084083557
4,0.5101311206817627,0.6959419250488281,0.0,0.799602746963501
5,0.4368295669555664,0.7003483772277832,0.0,0.7006698846817017
6,0.5208581686019897,0.6952266097068787,0.0,0.7495574951171875
7,0.5387365818023682,0.6887608766555786,0.0,0.8967181444168091
8,0.5137068033218384,0.6970128417015076,0.0,0.8753221035003662
9,0.5131108164787292,0.6920397281646729,0.0,0.9442548155784607
10,0.5125148892402649,0.6966042518615723,0.10526315867900848,0.7707772254943848
11,0.4976162016391754,0.6947750449180603,0.12280701845884323,0.7106180191040039
12,0.47556614875793457,0.695573091506958,1.0,0.6700676083564758
13,0.5172824859619141,0.690660834312439,0.0,0.8543834090232849
14,0.5280095338821411,0.692005455493927,0.12865497171878815,0.7366000413894653
15,0.5154946446418762,0.6892786622047424,0.5614035129547119,0.6875949501991272
16,0.6179975867271423,0.6604488492012024,0.567251443862915,0.7181795239448547
17,0.6233611702919006,0.6482644081115723,0.046783626079559326,0.8533257246017456
18,0.6358760595321655,0.6259161829948425,0.6491228342056274,0.6883209347724915
19,0.6817640066146851,0.5977197289466858,0.7602339386940002,0.6076282262802124
20,0.6972586512565613,0.5743569135665894,0.4736842215061188,0.7354792356491089
21,0.7228843569755554,0.5455542206764221,0.9532163739204407,0.47444912791252136
22,0.7431465983390808,0.5244008302688599,0.5380116701126099,0.7072156667709351
23,0.7806913256645203,0.4794352352619171,0.6315789222717285,0.6518994569778442
24,0.8075089454650879,0.4285443127155304,0.4035087823867798,0.8842847347259521
25,0.8170440793037415,0.408371239900589,0.6374269127845764,0.6630938053131104
26,0.8337306380271912,0.3960133492946625,0.42105263471603394,1.218322992324829
27,0.8486292958259583,0.34443339705467224,0.35087719559669495,1.1964930295944214
28,0.8682956099510193,0.3201514482498169,0.4502924084663391,1.100547432899475
29,0.8778307437896729,0.2857268154621124,0.2631579041481018,1.5831481218338013
30,0.8748509883880615,0.29601219296455383,0.2982456088066101,1.9237308502197266
31,0.8963051438331604,0.2664044201374054,0.5087719559669495,1.0575536489486694
32,0.9255065321922302,0.20119746029376984,0.4502924084663391,1.6101391315460205
33,0.9207389950752258,0.19779269397258759,0.5555555820465088,1.1708251237869263
34,0.9392133355140686,0.16376662254333496,0.4502924084663391,1.559798240661621
35,0.9308700561523438,0.17791028320789337,0.4736842215061188,1.9332146644592285
36,0.9272943735122681,0.19410079717636108,0.6198830604553223,1.2449737787246704
37,0.9445768594741821,0.15405328571796417,0.5555555820465088,1.2476109266281128
38,0.94636470079422,0.13309524953365326,0.35672515630722046,2.1849682331085205
39,0.94636470079422,0.14833758771419525,0.5380116701126099,1.642630934715271
