epoch,accuracy,loss,val_accuracy,val_loss
0,0.7193086743354797,0.7037894129753113,0.2514619827270508,1.3136651515960693
1,0.7592371702194214,0.5366312861442566,0.42105263471603394,1.0095696449279785
2,0.7699642181396484,0.48956218361854553,0.32163742184638977,1.1309280395507812
3,0.781883180141449,0.46425697207450867,0.3333333432674408,1.1093318462371826
4,0.7860548496246338,0.4567364454269409,0.3801169693470001,1.0112085342407227
5,0.794994056224823,0.43524619936943054,0.4385964870452881,0.9809123873710632
6,0.8039332628250122,0.4240698516368866,0.6491228342056274,0.621334969997406
7,0.8188319206237793,0.3844992518424988,0.45614033937454224,0.7540339231491089
8,0.8301549553871155,0.3821571469306946,0.4912280738353729,0.7716872692108154
9,0.8301549553871155,0.3811551630496979,0.5204678177833557,0.7305794358253479
10,0.8402860760688782,0.3654305040836334,0.6081871390342712,0.628915548324585
11,0.8492252826690674,0.34531599283218384,0.46783626079559326,0.8825892210006714
12,0.8545888066291809,0.35562920570373535,0.5380116701126099,0.7402817010879517
13,0.8492252826690674,0.3375466465950012,0.5555555820465088,0.7508243322372437
14,0.8510131239891052,0.3313840925693512,0.5964912176132202,0.7297486662864685
15,0.8617401719093323,0.31927239894866943,0.45614033937454224,1.0804036855697632
16,0.8676996231079102,0.3250090479850769,0.5438596606254578,0.8641694784164429
17,0.8736591339111328,0.31592974066734314,0.6666666865348816,0.6176564693450928
18,0.8665077686309814,0.2900092601776123,0.6491228342056274,0.6570239067077637
19,0.8688915371894836,0.2871321737766266,0.5964912176132202,0.7656849026679993
20,0.8676996231079102,0.2978735566139221,0.5438596606254578,0.8589690923690796
21,0.876042902469635,0.28815528750419617,0.5614035129547119,0.847787618637085
22,0.8754469752311707,0.2832295596599579,0.6315789222717285,0.6879104971885681
23,0.8754469752311707,0.2864358127117157,0.5789473652839661,0.8380839824676514
24,0.8808104991912842,0.27133312821388245,0.5789473652839661,0.8861130475997925
25,0.8831942677497864,0.2664807438850403,0.5614035129547119,0.865618884563446
26,0.8879618644714355,0.2577761709690094,0.7309941649436951,0.573891818523407
27,0.8903456330299377,0.25396111607551575,0.6900584697723389,0.5882824659347534
28,0.8957091569900513,0.2528442442417145,0.6432748436927795,0.7346518635749817
29,0.8879618644714355,0.2549639344215393,0.7017543911933899,0.6298039555549622
30,0.8921334743499756,0.25142601132392883,0.6140350699424744,0.7742354273796082
31,0.8933253884315491,0.24539059400558472,0.6959064602851868,0.6149340867996216
32,0.8951132297515869,0.250589519739151,0.719298243522644,0.5789685249328613
33,0.8980929851531982,0.24029378592967987,0.6374269127845764,0.7340032458305359
34,0.9034565091133118,0.23329013586044312,0.6257309913635254,0.790920078754425
35,0.905840277671814,0.22124376893043518,0.6374269127845764,0.8083558678627014
36,0.9100119471549988,0.22341911494731903,0.6023392081260681,0.8755283355712891
37,0.9052443504333496,0.21868260204792023,0.6666666865348816,0.6346378326416016
38,0.9171633124351501,0.20407751202583313,0.6725146174430847,0.6998531222343445
39,0.9070321917533875,0.2099333256483078,0.7134503126144409,0.7679806351661682
