epoch,accuracy,loss,val_accuracy,val_loss
0,0.5893921256065369,0.6855626702308655,0.0,0.8661455512046814
1,0.47377830743789673,0.6987600922584534,0.9181286692619324,0.6821048855781555
2,0.5482717752456665,0.6944297552108765,0.0,0.7134767174720764
3,0.5011919140815735,0.6944296360015869,0.0,0.7172211408615112
4,0.5059594511985779,0.6937460899353027,0.0,0.7172507643699646
5,0.5059594511985779,0.6936655640602112,0.0,0.7172900438308716
6,0.5059594511985779,0.6938393712043762,0.0,0.7152454853057861
7,0.5059594511985779,0.6935906410217285,0.0,0.7160393595695496
8,0.5059594511985779,0.694091260433197,0.0,0.7131133079528809
9,0.5059594511985779,0.693597137928009,0.0,0.713435709476471
10,0.5083432793617249,0.6934188604354858,0.0,0.714927613735199
11,0.5232419371604919,0.6933943629264832,0.0,0.7200412154197693
12,0.5035756826400757,0.6939577460289001,0.0,0.7184626460075378
13,0.5083432793617249,0.6935377717018127,0.0,0.7177438735961914
14,0.5089392066001892,0.6935380697250366,0.017543859779834747,0.7080230116844177
15,0.5268176198005676,0.692890465259552,0.0,0.7196943163871765
16,0.5143027305603027,0.6935424208641052,0.0,0.7179165482521057
17,0.5160905718803406,0.692014217376709,0.0,0.7188960909843445
18,0.5244338512420654,0.6912408471107483,0.0,0.7249714732170105
19,0.5280095338821411,0.6914470791816711,0.0,0.7251747846603394
20,0.5226460099220276,0.6912621259689331,0.0,0.7259355783462524
21,0.5327771306037903,0.6883674263954163,0.0,0.7311905026435852
22,0.5250297784805298,0.6898397207260132,0.0,0.7298042178153992
23,0.5280095338821411,0.6905556321144104,0.0,0.7349128127098083
24,0.5250297784805298,0.6907553672790527,0.0,0.7284349799156189
25,0.533968985080719,0.685606837272644,0.0,0.7343215346336365
26,0.5357568264007568,0.6846575140953064,0.0,0.7362959384918213
27,0.5303933024406433,0.6897543668746948,0.0,0.7386585474014282
28,0.5327771306037903,0.6875165700912476,0.0,0.7407028675079346
29,0.542908251285553,0.6823707818984985,0.011695906519889832,0.7360747456550598
30,0.5411204099655151,0.6825713515281677,0.0,0.7492581009864807
31,0.5262216925621033,0.687760591506958,0.0,0.7461233139038086
32,0.540524423122406,0.681550920009613,0.0,0.745102047920227
33,0.529797375202179,0.6920429468154907,0.0,0.7493075728416443
34,0.5309892892837524,0.6882760524749756,0.0,0.7411736249923706
35,0.5375446677207947,0.6819480061531067,0.0,0.7471657991409302
36,0.5315852165222168,0.6857614517211914,0.0,0.7481504082679749
37,0.5333730578422546,0.6853762865066528,0.0,0.7464907169342041
38,0.5399284958839417,0.684094250202179,0.0,0.7482514381408691
39,0.5309892892837524,0.6847996711730957,0.0,0.7478628754615784
